protein_id,seq_hash,aro_name
PROT_004004,d9506bdaa67e,OprN
PROT_004005,83225c1948ab,MexZ
PROT_004006,7e094577d073,OprJ
PROT_004007,ff99fc3f2d75,nalC
PROT_004008,09d497c8d58f,OprJ
PROT_004009,cef1042e9084,FosA
PROT_004010,0787854e8763,MexC
PROT_004011,e7068eec62f7,mexY
PROT_004012,9fbf92fa81e3,MexD
PROT_004013,f92e368527bb,OprJ
PROT_004014,ca3eccddaeed,MexF
PROT_004015,d0ca47e895fc,MexV
PROT_004016,16b5e39595fd,OprJ
PROT_004017,b2a87896fda1,MexZ
PROT_004018,583768f60036,Type B NfxB
PROT_004019,39049845d877,MexW
PROT_004020,6d4c4c4085f3,FosA
PROT_004021,190c201c6b5e,nalD
PROT_004022,57169dce0680,ArnT
PROT_004023,a9228d3ea00e,arnA
PROT_004024,9e124cd3455f,OpmB
PROT_004025,acf11449b4b8,OprJ
PROT_004026,2e4619ce79d9,FosA
PROT_004027,d3e901916ffa,MexC
PROT_004028,97345abca764,MexD
PROT_004029,e70301a57f0b,basS
PROT_004030,97ffd3a7a39e,nalC
PROT_004031,9bb155f00245,AAC(6')-Ib9
PROT_004032,565428ba5177,MexI
PROT_004033,bb43508ed3d3,basS
PROT_004034,454146103f17,mexY
PROT_004035,0c1945aa62da,IMP-74
PROT_004036,0b04f0e68807,OprN
PROT_004037,512b2fb6ee91,OprJ
PROT_004038,c10ee5b439de,MexC
PROT_004039,cbb08f7fb40e,MexZ
PROT_004040,4c457e8655f8,MexW
PROT_004041,ed006376569b,OprN
PROT_004042,31f191164b49,OprJ
PROT_004043,c5b491dd3664,MexD
PROT_004044,7775bec059cb,PDC-361
PROT_004045,154615ad2c1f,MexH
PROT_004046,90fe1bb58993,MexZ
PROT_004047,d457a9eaa551,ArnT
PROT_004048,fe486c612418,basS
PROT_004049,aa6935a345e2,MexD
PROT_004050,8e915ec31f60,Type B NfxB
PROT_004051,3adab269678d,MexD
PROT_004052,6df00ca45e36,MexC
PROT_004053,cf87b5797a88,MexV
PROT_004054,d64b1b2675ac,MexT
PROT_004055,b77255657863,OprM
PROT_004056,c9033aabaf09,mexY
PROT_004057,69e170838b28,ANT(2'')-Ia
PROT_004058,679508a7b946,basS
PROT_004059,0e3c0f8f110f,mexY
PROT_004060,72dc4d1508f3,mexY
PROT_004061,67a3847a7ffb,MexJ
PROT_004062,93ce453664a7,MexW
PROT_004063,d2fa2673f638,nalD
PROT_004064,a7e59bf724ea,cprR
PROT_004065,2e7ed6e52418,MexI
PROT_004066,99225b749561,ArnT
PROT_004067,3ced10cea6c8,OpmD
PROT_004068,09d4b03da773,ArnT
PROT_004069,afe374acd6e0,MexK
PROT_004070,fa2dffbe5830,OprN
PROT_004071,277801e77a06,mexY
PROT_004072,528ec80b378c,OprN
PROT_004073,aa284ac2c09f,PDC-565
PROT_004074,7176ff88c9c8,MexZ
PROT_004075,4bd3d38b2a72,OprM
PROT_004076,c2313509389d,OprJ
PROT_004077,ac2a86d8002b,MexD
PROT_004078,8bb64a6bdcf0,MexH
PROT_004079,7f190d7299d8,arnA
PROT_004080,a99b130964b6,OpmH
PROT_004081,d6dc434b9e99,MexZ
PROT_004082,60aa3ddcd8cf,MexB
PROT_004083,76c44178b8c2,PDC-20
PROT_004084,0fdf10489eac,MexZ
PROT_004085,c8e3db6d6150,nalD
PROT_004086,51cc79d27f76,OpmD
PROT_004087,38b5eefbc6b8,OprN
PROT_004088,71a24aa03c63,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_004089,f50965a55bb3,MexR
PROT_004090,212ae70bd8fa,OpmD
PROT_004091,2b9df8b44fe1,MexK
PROT_004092,42502ca2807c,MexJ
PROT_004093,a809d9c03c6e,MexB
PROT_004094,dec761c6eeef,arnA
PROT_004095,55ec00d2d88a,MexR
PROT_004096,a20784e23e81,MexH
PROT_004097,3a75f895beda,nalC
PROT_004098,7c746d3d9a98,MexZ
PROT_004099,baa7d3bfa63a,OpmH
PROT_004100,795eadcd82e6,MexF
PROT_004101,fccc95903263,MexC
PROT_004102,9986839d6e98,MexJ
PROT_004103,d65d53d66336,OXA-1199
PROT_004104,bcbfcdd73f38,MexH
PROT_004105,b3718a1a8a00,vanT gene in vanG cluster
PROT_004106,0ff1309e2eda,MexW
PROT_004107,9812a73ed721,MexS
PROT_004108,14f0656c7cbc,MexZ
PROT_004109,8e880690fc66,MexB
PROT_004110,e8bd217e1786,MexH
PROT_004111,5553904acfd7,MexS
PROT_004112,5fd59bd381ec,ArnT
PROT_004113,c4a1fbdc98b4,mexY
PROT_004114,92e58aeddaac,OprM
PROT_004115,c32acc199f7e,MexC
PROT_004116,53249cd9e063,MexW
PROT_004117,fb663df9381d,APH(3')-IIb
PROT_004118,c431b2c9e5a5,ArnT
PROT_004119,953703a2c291,MexK
PROT_004120,e5f339cd38f9,MexC
PROT_004121,5cac8738e165,OprJ
PROT_004122,3363c32ba14a,OprN
PROT_004123,1148955d193c,MexR
PROT_004124,0780bf118824,MexZ
PROT_004125,9f1c0b19d477,MexT
PROT_004126,fe93eda459cf,PDC-65
PROT_004127,cc1bf3229d2a,MexZ
PROT_004128,96defeabaecb,MexF
PROT_004129,ed976ac596ac,MexV
PROT_004130,7e5aa6b532ce,ArnT
PROT_004131,4624641226bb,basS
PROT_004132,3c1cbf500618,PDC-28
PROT_004133,bccb08c21cf6,MexI
PROT_004134,35d9ef413831,MexW
PROT_004135,21bed3c4fc62,MexC
PROT_004136,022df10bf81b,MexK
PROT_004137,8bd5f244d091,MexS
PROT_004138,378482ff3001,OpmB
PROT_004139,3902eb29b184,APH(3')-IIb
PROT_004140,140d0410683f,MexW
PROT_004141,7e3e794a9a7a,MexD
PROT_004142,03b806380894,MexC
PROT_004143,ce33b5578cda,mexY
PROT_004144,b4a44b482746,OXA-1133
PROT_004145,32d3cee4f9a4,MexJ
PROT_004146,311a2da050ce,basS
PROT_004147,ec4166c675bb,FosA
PROT_004148,644e4cd754e4,Type B NfxB
PROT_004149,52f2845d836d,mexY
PROT_004150,28148f7b30cf,arnA
PROT_004151,30a5e920eebc,OXA-1288
PROT_004152,530b6509a95e,APH(3')-IIb
PROT_004153,2057bd93154b,OprJ
PROT_004154,df997e039244,arnA
PROT_004155,c7f9d74babf5,MexB
PROT_004156,b82c725d79b5,MexI
PROT_004157,9d26cc32b62e,arnA
PROT_004158,65320969d654,MexH
PROT_004159,ecf96bd646f6,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_004160,c0ebcd2ac426,MexI
PROT_004161,ccf2fb6bda5c,MexD
PROT_004162,d420b5b85809,OpmB
PROT_004163,ca546e107407,APH(3')-IIb
PROT_004164,a83613d4851b,FosA
PROT_004165,6fb5ce0ab178,MexJ
PROT_004166,0cb9ecf0dc6c,ArnT
PROT_004167,755f21ceb2d5,MexE
PROT_004168,4e16034b9acb,arnA
PROT_004169,f95c700c4894,ArnT
PROT_004170,4df1b4871cd9,OpmD
PROT_004171,f9da3158d39f,APH(3')-IIb
PROT_004172,fa7f992b8777,PDC-70
PROT_004173,3408eaad5fd1,MexV
PROT_004174,c93e3f7e982b,mexY
PROT_004175,e7b597eff5fb,MexC
PROT_004176,837a67215883,MexD
PROT_004177,3c63f6dab1b6,OprJ
PROT_004178,d0b3909101ba,MexT
PROT_004179,abbf28228278,MexW
PROT_004180,4e495347cb1d,MexD
PROT_004181,bd904d5f03b6,MexV
PROT_004182,7e2201453946,FosA
PROT_004183,dcf4f4799340,OpmD
PROT_004184,e13b7b181d41,PDC-64
PROT_004185,2bd4b9bcf9f3,AAC(6')-Ib10
PROT_004186,00f647430205,nalD
PROT_004187,0ad1df877bc8,MexD
PROT_004188,cf582bdc602e,nalD
PROT_004189,eb73123d93c7,MexZ
PROT_004190,4bb06215abee,MexS
PROT_004191,490d5978c726,ArnT
PROT_004192,1b27be63272a,nalD
PROT_004193,d651b306009f,MexC
PROT_004194,6173814efcf2,MexW
PROT_004195,34ba5a07d9ce,OprM
PROT_004196,eaffead0953a,ArnT
PROT_004197,8f9c880e7c43,MexW
PROT_004198,c6334a74e951,OpmH
PROT_004199,d3d21afd9ac1,MexH
PROT_004200,129e222b5b5a,MexI
PROT_004201,f7379be0e1a3,MexW
PROT_004202,793f8777624d,MexC
PROT_004203,030a2b1d0d3d,MexS
PROT_004204,7d5c025289c9,MexT
PROT_004205,bfafedea7ebf,MexV
PROT_004206,68980a59f3bb,PDC-61
PROT_004207,489f5446c8f1,TriA
PROT_004208,fc79cb2b58b2,TriB
PROT_004209,597e756adba3,TriC
PROT_004210,4c60cadb9f14,bcr-1
PROT_004211,701db74427bd,YajC
PROT_004212,9603481ff103,mexP
PROT_004213,82bf3b2fa240,mexQ
PROT_004214,d32db72f2bcd,opmE
PROT_004215,5c23d62536a0,Pseudomonas aeruginosa CpxR
PROT_004216,48267996ae0a,cprS
PROT_004217,b26ad69a7a7e,MuxA
PROT_004218,b07595a8d55f,Pseudomonas aeruginosa soxR
PROT_004219,d2ff56a09eb1,ParR
PROT_004220,210966b9eec2,ParS
PROT_004221,47898f773b5e,PmpM
PROT_004222,86579905b87b,mexN
PROT_004223,482820114759,mexM
PROT_004224,730f253eba41,vanH gene in vanB cluster
PROT_004225,fa9b8186011d,rsmA
PROT_004226,7b51b2ee3b7b,vanW gene in vanG cluster
PROT_004227,583eebdbc1f9,Pseudomonas aeruginosa catB7
PROT_004228,a9b28ffa75ac,Pseudomonas aeruginosa emrE
PROT_004229,ee019eb1ad61,ArmR
PROT_004230,02ee9c87fcda,mexP
PROT_004231,102554dabd5b,mexQ
PROT_004232,85b470553024,opmE
PROT_004233,7979646366ba,TriA
PROT_004234,2dbb8996ee5b,MuxA
PROT_004235,bfdbd5956dea,MuxB
PROT_004236,08ffcb2dd0c7,MuxC
PROT_004237,844712cc8f11,ParS
PROT_004238,726f7f574517,Pseudomonas aeruginosa catB7
PROT_004239,d1b3f797c118,cprS
PROT_004240,f106dd8b2dba,mexN
PROT_004241,4d62196476d6,PmpM
PROT_004242,375cb714da64,basR
PROT_004243,a858364837c6,bcr-1
PROT_004244,ee3debc7f5f1,TriB
PROT_004245,8060a7b67af6,TriC
PROT_004246,da132a1ef8c1,vanW gene in vanG cluster
PROT_004247,04fd6c070685,MuxB
PROT_004248,b9082b409be8,MuxA
PROT_004249,ebf82cb25aca,mexN
PROT_004250,8ea537c2c675,mexM
PROT_004251,41d50eb5cd80,mexQ
PROT_004252,aa40b7325866,opmE
PROT_004253,fd2617dc5e5c,Pseudomonas aeruginosa catB7
PROT_004254,fc07ebcd5963,mexN
PROT_004255,97d20753494b,mexM
PROT_004256,c89119440358,mexP
PROT_004257,d9f7713df9df,mexQ
PROT_004258,9e22da7633ab,opmE
PROT_004259,20b9af595139,ParR
PROT_004260,55da7dc938f0,vanW gene in vanG cluster
PROT_004261,109ac045ada7,TriA
PROT_004262,9fddb29b8a76,TriC
PROT_004263,5cbb89d1b99a,PmpM
PROT_004264,840cba50e4de,Pseudomonas aeruginosa catB7
PROT_004265,1ac2ca69b4c5,vanH gene in vanB cluster
PROT_004266,4b96ae2e4ecc,adeF
PROT_004267,5768f8c5993e,vanW gene in vanG cluster
PROT_004268,3dcd543a3a03,Pseudomonas aeruginosa catB7
PROT_004269,990f575ac876,mexQ
PROT_004270,72dc533cc530,opmE
PROT_004271,10de393dee6b,MuxA
PROT_004272,04127ce257a3,PmpM
PROT_004273,f136acb13022,mexN
PROT_004274,03d3ae8def49,opmE
PROT_004275,4bcfa6089fe0,PmpM
PROT_004276,77c582acab47,bcr-1
PROT_004277,22c00800328f,ParS
PROT_004278,dab03c680c26,mexN
PROT_004279,2c9296bd5ca8,mexM
PROT_004280,406942dd2e5b,mexQ
PROT_004281,a05376fb8fe1,opmE
PROT_004282,18f72f127923,Pseudomonas aeruginosa catB7
PROT_004283,f8a5a6f42704,cprS
PROT_004284,21502f1b962a,vanW gene in vanG cluster
PROT_004285,1e5b87fe5d08,Pseudomonas aeruginosa catB7
PROT_004286,15aff625fb1a,MuxA
PROT_004287,64ff5065c25c,mexM
PROT_004288,c22a3498250a,TriA
PROT_004289,28878ccf8c53,opmE
PROT_004290,2b9ac0db4207,mexP
PROT_004291,5909d758792d,PmpM
PROT_004292,61d14a13a8c7,bcr-1
PROT_004293,6756b63774c9,MuxB
PROT_004294,774beddd2248,MuxC
PROT_004295,fed4e150f8f4,TriB
PROT_004296,7c72404d6fbd,qacL
PROT_004297,4b4005e1f5f4,sul1
PROT_004298,b72e7d113809,ParS
PROT_004299,f3c1f0afb323,mexN
PROT_004300,91d56443f8ba,mexN
PROT_004301,38e1ca14e570,TriB
PROT_004302,aa7babaae70c,TriC
PROT_004303,0717277342a4,opmE
PROT_004304,5422113bd52e,mexQ
PROT_004305,77f489f8df1a,bcr-1
PROT_004306,e7c11418624b,ParR
PROT_004307,41b84e6202f2,ParS
PROT_004308,9ed11af45940,PmpM
PROT_004309,db43b7af5a56,bcr-1
PROT_004310,ce640861b47f,vanW gene in vanG cluster
PROT_004311,cb6efc9d7c71,Pseudomonas aeruginosa catB7
PROT_004312,d7241744fc25,opmE
PROT_004313,26946917c27d,Pseudomonas aeruginosa ampR with mutation conferring resistance to aztreonam
PROT_004314,ba439f3d8410,ParS
PROT_004315,ab927d75a0a9,mexM
PROT_004316,81d88093f333,TriC
PROT_004317,4aabc9ca8925,bcr-1
PROT_004318,d2554d10036f,mexP
PROT_004319,e283f058b7e0,mexQ
PROT_004320,612c46d4b222,opmE
PROT_004321,b70c261bb7ed,Pseudomonas aeruginosa catB7
PROT_004322,a8d19e7f5470,TriA
PROT_004323,f4e1935f987d,opmE
PROT_004324,1f107d89fb3a,mexQ
PROT_004325,51679718d585,mexM
PROT_004326,87690674865a,mexN
PROT_004327,63dacb61b92a,PmpM
PROT_004328,1f32464a6d77,vanW gene in vanG cluster
PROT_004329,e79b9caeb979,Pseudomonas aeruginosa emrE
PROT_004330,44f40760a6a0,ParS
PROT_004331,cd87f565ed27,opmE
PROT_004332,05c234925e4c,mexQ
PROT_004333,d5549e0fff3d,mexN
PROT_004334,0dd7fbfaec80,mexM
PROT_004335,4985d538dec1,MuxC
PROT_004336,76e692cd706e,ParS
PROT_004337,cdcba607e878,mexQ
PROT_004338,20b4a261d1bc,opmE
PROT_004339,bb5858be704e,mexM
PROT_004340,a232b77eb53b,mexN
PROT_004341,4820193f5345,MuxC
PROT_004342,c9c2e235f387,MuxA
PROT_004343,71037150cd69,Pseudomonas aeruginosa catB7
PROT_004344,3bd1dd43c66e,TriB
PROT_004345,1beb817704c2,opmE
PROT_004346,38a4be1d6a5f,mexM
PROT_004347,6b22b0bed056,MuxA
PROT_004348,25ac4aa60c8f,opmE
PROT_004349,bc05d4ea0a3e,ParS
PROT_004350,052c652c2bab,mexM
PROT_004351,febd95346489,ParR
PROT_004352,930c30192980,vanH gene in vanB cluster
PROT_004353,7bab97ee4534,mexP
PROT_004354,93508061eb4f,mexQ
PROT_004355,a08dfb2dc6e5,Pseudomonas aeruginosa catB7
PROT_004356,092f3e8dea9c,ParS
PROT_004357,7a8fc4da4cef,mexN
PROT_004358,05c35e0ef9fd,MuxB
PROT_004359,1fb0e5edcdaa,TriC
PROT_004360,a5a6b792d2bf,TriB
PROT_004361,2a884a1db1a4,TriA
PROT_004362,6e1f8783f3f8,Pseudomonas aeruginosa catB7
PROT_004363,de161fd985c2,mexN
PROT_004364,5ceec9170232,cprS
PROT_004365,0ee79a5947a7,mexQ
PROT_004366,c288f797d53e,opmE
PROT_004367,1342484308ed,MuxA
PROT_004368,ee8ac1fccc15,MuxC
PROT_004369,fd958174d0db,TriB
PROT_004370,5d69c7019bc2,opmE
PROT_004371,47f088c40dd1,mexQ
PROT_004372,94c6f0a87361,mexP
PROT_004373,6754c4142004,ParR
PROT_004374,d813befd276a,bcr-1
PROT_004375,45e7fb640160,opmE
PROT_004376,b61baa8861f2,mexM
PROT_004377,0c359c074b50,Pseudomonas aeruginosa catB7
PROT_004378,ab621c055617,Pseudomonas aeruginosa catB7
PROT_004379,c57f58ad8ef6,PmpM
PROT_004380,6fe530d9851b,opmE
PROT_004381,5ae349f43e27,mexQ
PROT_004382,da0221065ac5,mexN
PROT_004383,23bd0e19e0d1,mexM
PROT_004384,cb90d1505362,ParR
PROT_004385,1d80efc33008,bcr-1
PROT_004386,95eaf478b8a1,ParS
PROT_004387,c36637acc18c,TriA
PROT_004388,7afa0ce3ae4b,PmpM
PROT_004389,6ad0fa26c0f3,mexN
PROT_004390,69e3539967a3,opmE
PROT_004391,d1b7fa91bf46,mexQ
PROT_004392,667dfddfc952,TriA
PROT_004393,1294498f8c24,opmE
PROT_004394,256977ff5bb5,mexQ
PROT_004395,dcc499b636e5,mexP
PROT_004396,6686aefa2e31,ArmR
PROT_004397,83e9633810d0,bcr-1
PROT_004398,5cb23b6735c1,adeF
PROT_004399,f7eaecbcdb44,cprS
PROT_004400,19e1a7dfc953,ParS
PROT_004401,c5e5347ba27a,vanW gene in vanG cluster
PROT_004402,0dcc2ab042bc,MuxA
PROT_004403,6df7d8822960,MuxC
PROT_004404,10b0b1536ba7,dfrB5
PROT_004405,9c58a85a79ab,qacJ
PROT_004406,ca9819678950,aadA2
PROT_004407,0ccf291b7214,bcr-1
PROT_004408,63319c2422cc,cmlA9
PROT_004409,2a2849bf4830,Pseudomonas aeruginosa emrE
PROT_004410,18ef7615604d,Pseudomonas aeruginosa catB7
PROT_004411,232eb3e07e5a,mexP
PROT_004412,7ecc407ed3f1,cmlA9
PROT_004413,11a14165b9f4,sul2
PROT_004414,05389f29e3a2,qacEdelta1
PROT_004415,2b2e446f4375,mexQ
PROT_004416,17fda1138b34,mexN
PROT_004417,f8abe741a0f9,TriB
PROT_004418,1fecc5169071,TriA
PROT_004419,6128ebb1e68f,MuxC
PROT_004420,e0703369fad0,adeF
PROT_004421,4befd3102003,mexN
PROT_004422,868572977e92,opmE
PROT_004423,78551bbd7ad2,cmlA6
PROT_004424,5369ca871eba,qacJ
PROT_004425,4968434f7d9f,cprS
PROT_004426,bf9eba9ab4ec,Pseudomonas aeruginosa catB7
PROT_004427,c31299503d54,TriB
PROT_004428,6e0e0101fe51,mexP
PROT_004429,440697e68886,mexQ
PROT_004430,21e349679a7e,vanH gene in vanB cluster
PROT_004431,1ce8882650a9,mexM
PROT_004432,232ac6277759,mexN
PROT_004433,aaaaa3bec531,cprS
PROT_004434,e9abc41bff50,MuxB
PROT_004435,9e36f4d33c07,mexN
PROT_004436,466089e81fe4,opmE
PROT_004437,9eb168ebb751,mexN
PROT_004438,e46b83ba1985,mexM
PROT_004439,5f38f3449a41,bcr-1
PROT_004440,91fcf50e3ceb,ArmR
PROT_004441,4e496bc5630f,mexQ
PROT_004442,64a62085175f,opmE
PROT_004443,ca5d62fad03b,TriC
PROT_004444,d691de5c4342,TriB
PROT_004445,e22f689fa8e5,mexP
PROT_004446,2e37106c8eeb,MuxB
PROT_004447,4f2fc0788650,ParS
PROT_004448,21477a22cf84,mexN
PROT_004449,ffe9f98e6883,vanH gene in vanB cluster
PROT_004450,dc2d74a6ba98,vanW gene in vanG cluster
PROT_004451,fe7c9a5078cc,TriA
PROT_004452,5147019b71b3,ArmR
PROT_004453,bfa5889d458f,mexQ
PROT_004454,09d7603cc327,opmE
PROT_004455,2f6cee9513a9,cprS
PROT_004456,1f01b2c927b2,rmtB
PROT_004457,f550beff39fe,MuxB
PROT_004458,08b7541f1166,mexM
PROT_004459,a657f03a0c33,vanW gene in vanG cluster
PROT_004460,95ae45261a47,QnrVC1
PROT_004461,9c2e60e7a5a7,mexN
PROT_004462,941a71d88d38,opmE
PROT_004463,ec6a148d64ec,cprS
PROT_004464,1d6d23732e27,MuxA
PROT_004465,18bf3a9e5023,opmE
PROT_004466,85aa366a9f99,ParS
PROT_004467,b19a85bedeb1,MuxC
PROT_004468,a8ee6f531f02,vanW gene in vanG cluster
PROT_004469,5d8becd0878e,TriB
PROT_004470,f131f8aa0c3c,TriA
PROT_004471,b57c333ba8c7,MuxA
PROT_004472,9476a2cc8450,ParS
PROT_004473,89f2e2e1750e,Pseudomonas aeruginosa catB7
PROT_004474,f6b295ada5c0,TriA
PROT_004475,ee7256cb4776,opmE
PROT_004476,8ebada524a80,mexQ
PROT_004477,f20656624365,TriA
PROT_004478,b6953df55eb6,vanW gene in vanG cluster
PROT_004479,9435abe8166e,mexM
PROT_004480,7b6589dbd483,mexQ
PROT_004481,14394c1b1c21,PmpM
PROT_004482,4352e394a4d8,MuxB
PROT_004483,895961702a97,mexM
PROT_004484,1c90db9fa736,vanW gene in vanG cluster
PROT_004485,011872603d59,ParS
PROT_004486,ce18da2f1730,opmE
PROT_004487,3214d06a1236,mexQ
PROT_004488,9a57a2cb0e45,TriB
PROT_004489,0f95708bb106,cprS
PROT_004490,0bb645f5e320,adeF
PROT_004491,8d7cca5ae176,opmE
PROT_004492,f2539c741e52,cprS
PROT_004493,b14d7ad7e4c1,MuxC
PROT_004494,a57302ca2722,TEM-1
PROT_004495,121b364df330,qacJ
PROT_004496,b5d91728c93f,aadA
PROT_004497,4f16b052b261,PAU-1
PROT_004498,894e1f0ad6ba,mphE
PROT_004499,5418973fc0e6,msrE
PROT_004500,6e68fab5fcb3,mphA
PROT_004501,64f0b3cb5c5b,Mrx
PROT_004502,fee32291c156,mexQ
PROT_004503,49b5cccfd6f1,vanW gene in vanG cluster
PROT_004504,c9503bcac243,aadA
PROT_004505,9299953c891a,bcr-1
PROT_004506,698c202952e5,TriA
PROT_004507,80a07b493b59,TriC
PROT_004508,fa35b795d8ee,YajC
PROT_004509,d2dd001560b0,LCR-1
PROT_004510,233b7d47df9f,aadA11
PROT_004511,d15a9301fe61,vanW gene in vanG cluster
PROT_004512,0f376140e757,ArmR
PROT_004513,f53aad6f69de,ParR
PROT_004514,7c558e2db4e8,ParS
PROT_004515,43d45b905bb1,mexN
PROT_004516,2d7df0a43ad1,mexM
PROT_004517,9f6693c984ef,Pseudomonas aeruginosa emrE
PROT_004518,9883d93e1c94,bcr-1
PROT_004519,18329bee45ee,MuxC
PROT_004520,f0f218676810,cprS
PROT_004521,617750274e54,TriA
PROT_004522,6c08a84e2aa6,mexP
PROT_004523,5d65316d1198,mexQ
PROT_004524,a3ba01e0c8e0,opmE
PROT_004525,4188054c5a3f,Pseudomonas aeruginosa soxR
PROT_004526,42fe35f1510c,basR
PROT_004527,d12828071f03,mexM
PROT_004528,8bc8bfbc4998,opmE
PROT_004529,8b60beddf512,bcr-1
PROT_004530,3e5e6add9941,sul1
PROT_004531,528667ed2214,opmE
PROT_004532,a56c8ea99550,ParS
PROT_004533,8079ce6b326e,mexN
PROT_004534,89bc23214b14,TriA
PROT_004535,e11fa1cf889e,ParR
PROT_004536,3139fd33562c,mexM
PROT_004537,abb70354dfad,mexN
PROT_004538,590f90bf2994,vanH gene in vanB cluster
PROT_004539,c1945114bda6,Pseudomonas aeruginosa catB7
PROT_004540,4457284de27e,basR
PROT_004541,cf5de94b136d,mexQ
PROT_004542,2efc929e20c7,mexP
PROT_004543,1f6ebde60765,mexM
PROT_004544,06a9092b9862,MuxA
PROT_004545,89883847575d,MuxB
PROT_004546,15582831125e,MuxC
PROT_004547,c31b96410037,MuxC
PROT_004548,e749245e77fa,ParR
PROT_004549,0c8c02d893f3,PME-1
PROT_004550,4c6bc9cae6c7,rmtD
PROT_004551,b7700aef5035,adeF
PROT_004552,10b4274a3561,TriC
PROT_004553,7405cdfa99d8,mexQ
PROT_004554,22367aa963fa,opmE
PROT_004555,44e1bc62bfb3,sul1
PROT_004556,e519f7eb141b,aadA
PROT_004557,926cf0ff8f3b,mexP
PROT_004558,53931acbd92e,TriA
PROT_004559,29b30bb18da4,mexN
PROT_004560,1119f327b3ef,MuxC
PROT_004561,6e9872da6012,MuxB
PROT_004562,7215f4627f03,cprS
PROT_004563,cb962ed981d5,mexQ
PROT_004564,21b65c21be85,sul1
PROT_004565,4d52bb5a1797,mexM
PROT_004566,54c59395b29c,vanW gene in vanG cluster
PROT_004567,d43b2c1a9d8d,MuxC
PROT_004568,bee0a79dd60d,MuxB
PROT_004569,13696d3ed361,MuxA
PROT_004570,e2b01cc2e7dc,TriB
PROT_004571,7c67af400fc0,TriA
PROT_004572,5c2a3e040a91,PmpM
PROT_004573,d384c5627171,OprA
PROT_004574,77764dcfcd32,mexN
PROT_004575,34113ffe450c,adeF
PROT_004576,d87d1f221607,Pseudomonas aeruginosa CpxR
PROT_004577,711cbf469e71,bcr-1
PROT_004578,a85af68d97e5,Pseudomonas aeruginosa emrE
PROT_004579,c2118ac8df4c,ParR
PROT_004580,46615906235b,Pseudomonas aeruginosa soxR
PROT_004581,368be3ed3ac0,mexM
PROT_004582,932063ffa1c3,bcr-1
PROT_004583,8b2f907f96b5,dfrB2
PROT_004584,6867dc993ceb,dfrA1
PROT_004585,6ae64008a2d4,floR
PROT_004586,86a0053a65a4,opmE
PROT_004587,58d4e65d7173,mexQ
PROT_004588,02fcb927ed12,tet(A)
PROT_004589,2e7648726e1b,VEB-14
PROT_004590,d8c285b68373,mexP
PROT_004591,cf4f4883081d,mexQ
PROT_004592,3577d4e74809,opmE
PROT_004593,51c732bfecbe,MuxB
PROT_004594,19dee6764ecb,mexM
PROT_004595,ce70e51afdf2,mexN
PROT_004596,4f23d35c54d1,vanW gene in vanG cluster
PROT_004597,17d8cb7e3946,cprS
PROT_004598,70f19bede739,vanW gene in vanG cluster
PROT_004599,26d39cca63b3,Pseudomonas aeruginosa catB7
PROT_004600,b42676d94be6,adeF
PROT_004601,e073637418e3,MuxB
PROT_004602,d658a0f4a82e,bcr-1
PROT_004603,34a058cc488b,TriC
PROT_004604,c763ce3c1152,cprS
PROT_004605,20d7a3e130c1,TriB
PROT_004606,237d0b78427e,tet(C)
PROT_004607,af318f7191bd,VEB-16
PROT_004608,ce67280c4f0c,ParS
PROT_004609,0357e156ff2a,cmlA5
PROT_004610,08aaa7ef5a02,VEB-9
PROT_004611,59a1c4713c08,ParR
PROT_004612,a46c3b63a0d9,MuxA
PROT_004613,29402dd4b2a0,ParR
PROT_004614,a7650bc9047a,opmE
PROT_004615,97e78d57997a,Pseudomonas aeruginosa ampR with mutation conferring resistance to aztreonam
PROT_004616,c70f7cf4b366,cprS
PROT_004617,5fe574e243a1,mexP
PROT_004618,68684a40132f,bcr-1
PROT_004619,efce1f611d8d,TEM-116
PROT_004620,1521a89b3b3f,bcr-1
PROT_004621,c742cab20664,TriC
PROT_004622,27821192916c,PmpM
PROT_004623,3a6d25d1539a,mexQ
PROT_004624,25344d46ca32,aadA6
PROT_004625,d4b5551839b2,TriC
PROT_004626,d6d791d1487e,bcr-1
PROT_004627,735e8c54ddd1,TriB
PROT_004628,c01357a1be7c,mexN
PROT_004629,f557cc42e588,ParS
PROT_004630,08ea0db9b992,cprS
PROT_004631,e36dbd2cb99d,Pseudomonas aeruginosa CpxR
PROT_004632,fc5f60325146,mexN
PROT_004633,8ee12f479508,Pseudomonas aeruginosa catB7
PROT_004634,429627476367,TriB
PROT_004635,16c05baebac5,vanW gene in vanG cluster
PROT_004636,659c42fb62e0,mexP
PROT_004637,18ea8542684d,mexQ
PROT_004638,7db3d88f4a58,ParS
PROT_004639,b2049e744226,MuxC
PROT_004640,79021f00c78a,mexM
PROT_004641,9a9a0f870939,Pseudomonas aeruginosa soxR
PROT_004642,8c56e67403dc,TriA
PROT_004643,abcb529d9926,TriB
PROT_004644,d66c9e0c1820,opmE
PROT_004645,b2832389e92e,mexQ
PROT_004646,d9afef057314,PmpM
PROT_004647,6084206d012d,aadA13
PROT_004648,930fa06b0a22,vanW gene in vanG cluster
PROT_004649,693a1f413440,vanH gene in vanB cluster
